1 MORTON DR ,504,22903,AVAILABLE,1.623,
105 THOMAS DR ,,22903,AVAILABLE,8765,
1523 BROAD AVE ,,22903,AVAILABLE,8931,
227 SHAMROCK RD ,,22903,AVAILABLE,8934,
625 BAILEY RD ,,22903,NOT AVAILABLE,10931,
701 CHERRY AVE ,,22903,AVAILABLE,8056,
1529 BROAD AVE ,,22903,AVAILABLE,8990,
236 SHAMROCK RD ,,22903,AVAILABLE,8997,
231 SHAMROCK RD ,,22903,AVAILABLE,9002,
1114 WELLFORD ST ,A,22903,AVAILABLE,,
1609 AMHERST ST ,B,22903,AVAILABLE,,
1607 AMHERST ST ,A,22903,AVAILABLE,,
1115 FOREST ST ,A,22903,NOT AVAILABLE,3779,
1117 FOREST ST ,7,22903,NOT AVAILABLE,3672,
759 BELMONT AVE ,1,22902,AVAILABLE,9388,
759 BELMONT AVE ,2,22902,AVAILABLE,9388,
759 BELMONT AVE ,3,22902,AVAILABLE,9388,
710 HINTON AVE ,A,22902,AVAILABLE,9146,
100 CARLTON RD ,1,22902,AVAILABLE,8635,
408 E MARKET ST ,103,22902,AVAILABLE,7023,
408 E MARKET ST ,201C,22902,AVAILABLE,7023,
108 5TH ST SE ,211,22902,UNKNOWN STATE,7541,
108 5TH ST SE ,202,22902,UNKNOWN STATE,7541,
108 5TH ST SE ,206,22902,UNKNOWN STATE,7541,
1115 WERTLAND ST ,307,22903,UNKNOWN STATE,,
1115 WERTLAND ST ,308,22903,UNKNOWN STATE,,
100 W SOUTH ST ,3C,22902,AVAILABLE,7588,
100 W SOUTH ST ,3A,22902,AVAILABLE,7588,
609 E MARKET ST ,101,22902,AVAILABLE,,
811 RIVES ST ,,22902,NOT AVAILABLE,12221,
401 E HIGH ST ,,22902,AVAILABLE,6388,
2517 PLATEAU RD ,,22903,NOT AVAILABLE,9142,
1025 WERTLAND ST ,,22903,UNKNOWN STATE,,
917 LOCUST LN ,,22901,NOT AVAILABLE,2380,
1910 JEFFERSON PARK AVE ,18,22903,AVAILABLE,8590,
2514 JEFFERSON PARK AVE ,B,22903,NOT AVAILABLE,11717,
10 UNIVERSITY CIR ,7,22903,UNKNOWN STATE,3336,
311 PARKWAY ST ,,22902,AVAILABLE,5607,
1624 CENTER AVE ,,22903,AVAILABLE,9843,
1514 CHERRY AVE ,,22903,AVAILABLE,9847,
1014 RIDGE ST ,9,22902,NOT AVAILABLE,,
1602 GREEN ST ,A,22902,AVAILABLE,13114,
1600 GREEN ST ,B,22902,AVAILABLE,13092,
301 15TH ST NW ,2032,22903,NOT AVAILABLE,,
301 15TH ST NW ,2033,22903,NOT AVAILABLE,,
301 15TH ST NW ,2034,22903,NOT AVAILABLE,,
1108 E MARKET ST ,A,22902,AVAILABLE,8130,
1110 E MARKET ST ,13H,22902,NOT AVAILABLE,,
429 MONROE LN ,1E,22903,UNKNOWN STATE,6827,
1224 SMITH ST ,A,22901,UNKNOWN STATE,,
1224 SMITH ST ,H,22901,UNKNOWN STATE,,
1224 SMITH ST ,J,22901,UNKNOWN STATE,,
1226 SMITH ST ,G,22901,UNKNOWN STATE,,
1220 SMITH ST ,B,22901,UNKNOWN STATE,3884,
712 GRAVES ST ,B,22902,AVAILABLE,8455,
712 GRAVES ST ,A,22902,AVAILABLE,8455,
110 GOODMAN ST ,A2,22902,AVAILABLE,,
207 DOUGLAS AVE ,B,22902,AVAILABLE,8539,
1108 MYRTLE ST ,B,22902,NOT AVAILABLE,9954,
703 CONCORD AVE ,,22903,AVAILABLE,4297,
1618 GREENLEAF LN ,,22903,AVAILABLE,1526,
1616 GREENLEAF LN ,,22903,AVAILABLE,1545,
1417 WESTWOOD RD ,,22903,AVAILABLE,2636,
1415 WESTWOOD RD ,,22903,NOT AVAILABLE,2639,
1438 WESTWOOD RD ,,22903,AVAILABLE,2753,
1434 WESTWOOD RD ,,22903,AVAILABLE,2756,
1608 ROSE HILL DR ,,22903,AVAILABLE,1622,
1606 ROSE HILL DR ,,22903,AVAILABLE,1637,
1929 ARLINGTON BLVD ,,22903,UNKNOWN STATE,,
800 ORANGEDALE AVE ,,22903,NOT AVAILABLE,10947,
966 ROCK CREEK RD ,,22903,NOT AVAILABLE,11833,
402 ALTAMONT ST ,,22902,AVAILABLE,6011,
503 E MARKET ST ,,22902,AVAILABLE,Z-4,
603 FARISH ST ,,22902,AVAILABLE,5752,
909 E MARKET ST ,,22902,NOT AVAILABLE,0.197,
1201 POPLAR ST ,B,22902,AVAILABLE,6136,
1203 WERTLAND ST ,13,22903,UNKNOWN STATE,,
1203 WERTLAND ST ,14,22903,UNKNOWN STATE,,
1717 ALLIED LN ,C,22903,NOT AVAILABLE,,
1305 MOUNTAIN VIEW ST ,,22902,NOT AVAILABLE,13504,
716 ROCK CREEK RD ,,22903,NOT AVAILABLE,10769,
200 W MARKET ST ,,22902,NOT AVAILABLE,6633,
121 AMHERST CMN ,,22903,NOT AVAILABLE,2909,
119 AMHERST CMN ,,22903,NOT AVAILABLE,2938,
1607 KENWOOD LN ,,22901,AVAILABLE,867,
1707 YORKTOWN DR ,,22901,AVAILABLE,868,
1416 LESTER DR ,,22901,AVAILABLE,890,
1421 LESTER DR ,,22901,AVAILABLE,896,
1418 LESTER DR ,,22901,AVAILABLE,908,
104 HOLLY CT ,,22901,AVAILABLE,941,
1701 YORKTOWN DR ,,22901,AVAILABLE,943,
103 WARREN LN ,,22901,NOT AVAILABLE,972,
1406 HOLLY RD ,,22901,AVAILABLE,1002,
100 WARREN LN ,,22901,AVAILABLE,1009,
1709 CONCORD DR ,,22901,AVAILABLE,1010,
1705 CONCORD DR ,,22901,AVAILABLE,1041,
1402 HOLLY RD ,,22901,AVAILABLE,1043,
2208 WAYNE AVE ,,22901,NOT AVAILABLE,822,
198 ZAN RD ,,22901,NOT AVAILABLE,,
2224 WAYNE AVE ,,22901,NOT AVAILABLE,860,
2006 HOLIDAY DR ,,22901,NOT AVAILABLE,888,
1614 BRANDYWINE DR ,,22901,AVAILABLE,894,
1222 COLEMAN CT ,B,22901,NOT AVAILABLE,,
1220 COLEMAN CT ,A,22901,AVAILABLE,4168,
219 14TH ST NW ,5,22903,AVAILABLE,5455,
219 14TH ST NW ,1,22903,AVAILABLE,5455,
207 14TH ST NW ,16,22903,UNKNOWN STATE,5558,
207 14TH ST NW ,17,22903,UNKNOWN STATE,5558,
207 14TH ST NW ,4,22903,UNKNOWN STATE,5558,
207 14TH ST NW ,5,22903,UNKNOWN STATE,5558,
207 14TH ST NW ,6,22903,UNKNOWN STATE,5558,
10 UNIVERSITY CIR ,5,22903,UNKNOWN STATE,3336,
1000 LINDEN AVE ,312,22902,NOT AVAILABLE,13459,
2100 JEFFERSON PARK AVE ,8,22903,AVAILABLE,8845,
2100 JEFFERSON PARK AVE ,1,22903,AVAILABLE,8845,
110 HOLLY CT ,,22901,AVAILABLE,873,
102 HOLLY CT ,,22901,AVAILABLE,945,
1719 CONCORD DR ,,22901,AVAILABLE,978,
1632 YORKTOWN DR ,,22901,AVAILABLE,1044,
1605 BRANDYWINE DR ,,22901,NOT AVAILABLE,829,
205 AZALEA DR ,B,22903,AVAILABLE,13509,
1220 COLEMAN CT ,B,22901,AVAILABLE,4168,
207 14TH ST NW ,18,22903,UNKNOWN STATE,5558,
2100 JEFFERSON PARK AVE ,3,22903,AVAILABLE,8845,
100 BRANDYWINE CT ,,22901,NOT AVAILABLE,961,
1705 GALLOWAY DR ,,22901,AVAILABLE,1072,
1435 KENWOOD LN ,,22901,AVAILABLE,1122,
1621 CONCORD DR ,,22901,AVAILABLE,1144,
612 9TH ST SW ,,22903,NOT AVAILABLE,8929,
1010 KING ST ,,22903,AVAILABLE,7771,
1800 JEFFERSON PARK AVE ,402,22903,UNKNOWN STATE,8222,
208 HARTMANS MILL RD ,,22902,NOT AVAILABLE,,
506 ROCKLAND AVE ,,22902,AVAILABLE,11830,
102 HARTMANS MILL RD ,,22902,NOT AVAILABLE,,
513 CAROLINE AVE ,,22902,AVAILABLE,6993,
700 LYONS AVE ,,22902,AVAILABLE,4277,
903 2ND ST NE ,,22902,AVAILABLE,4486,
814 RIDGE ST ,,22902,NOT AVAILABLE,,
705 HIGHLAND AVE ,,22903,AVAILABLE,11997,
104 TRIPPER CT ,,22903,NOT AVAILABLE,3452,
1209 GRADY AVE ,,22903,NOT AVAILABLE,3961,
767 MADISON AVE ,,22903,UNKNOWN STATE,,
110 10 1/2 ST NW ,,22903,NOT AVAILABLE,6272,
521 GROVE AVE ,,22902,AVAILABLE,6380,
1814 STADIUM RD ,A,22903,NOT AVAILABLE,7386,
2401 ARLINGTON BLVD ,14,22903,NOT AVAILABLE,1506,
728 MADISON AVE ,C,22903,UNKNOWN STATE,,
204 MONTEBELLO CIR ,1,22903,NOT AVAILABLE,0.192,
300 MONTEBELLO CIR ,1,22903,NOT AVAILABLE,7450,
923 CHERRY AVE ,B,22903,AVAILABLE,7783,
923 CHERRY AVE ,A,22903,AVAILABLE,7783,
100 STADIUM RD ,8,22903,UNKNOWN STATE,6514,
1800 JEFFERSON PARK AVE ,E,22903,UNKNOWN STATE,8222,
101 CARROLLTON TER ,5,22903,NOT AVAILABLE,8165,
121 CARROLLTON TER ,2,22903,NOT AVAILABLE,8405,
126 APPLE TREE RD ,A,22903,NOT AVAILABLE,,
130 APPLE TREE RD ,D,22903,NOT AVAILABLE,8833,
106 APPLE TREE RD ,A,22903,NOT AVAILABLE,8648,
117 APPLE TREE RD ,A,22903,NOT AVAILABLE,8090,
1213 HAZEL ST ,B,22902,AVAILABLE,5841,
1201 SYCAMORE ST ,A,22902,NOT AVAILABLE,6365,
250 W MAIN ST ,803,22902,AVAILABLE,7010,
1509 E HIGH ST ,A,22902,AVAILABLE,,
607 ORANGE ST ,B,22902,AVAILABLE,,
1550 DAIRY RD ,,22903,AVAILABLE,1297,
2001 MEADOWBROOK RD ,,22903,NOT AVAILABLE,1308,
1923 MEADOWBROOK RD ,,22903,AVAILABLE,1342,
1215 BELLEVIEW AVE ,,22901,AVAILABLE,0.383,
233 MONTEBELLO CIR ,,22903,NOT AVAILABLE,,
1605 DEL MAR DR ,,22903,AVAILABLE,1565,
1612 DEL MAR DR ,,22903,AVAILABLE,1566,
808 CHERRY AVE ,,22903,NOT AVAILABLE,7960,
972 ROCK CREEK RD ,,22903,NOT AVAILABLE,11718,
1108 KING ST ,,22903,AVAILABLE,7887,
605 BAILEY RD ,,22903,NOT AVAILABLE,11009,
1010 CHERRY AVE ,,22903,NOT AVAILABLE,8060,
1014 CHERRY AVE ,,22903,NOT AVAILABLE,8084,
1201 CHERRY AVE ,,22903,NOT AVAILABLE,8318,
1202 CHERRY AVE ,,22903,NOT AVAILABLE,8323,
1208 CHERRY AVE ,,22903,NOT AVAILABLE,8508,
771 PROSPECT AVE ,,22903,NOT AVAILABLE,10787,
1412 CHERRY AVE ,,22903,AVAILABLE,9550,
715 RIDGE ST ,2,22902,NOT AVAILABLE,9870,
715 RIDGE ST ,3,22902,NOT AVAILABLE,9870,
759 RIDGE ST ,C,22902,NOT AVAILABLE,10301,
1110 E MARKET ST ,23C,22902,NOT AVAILABLE,,
1110 E MARKET ST ,22B,22902,NOT AVAILABLE,,
218 14TH ST NW ,207,22903,AVAILABLE,14120,
218 14TH ST NW ,208,22903,AVAILABLE,14120,
1210 HOLMES AVE ,,22901,AVAILABLE,2086,
1209 HOLMES AVE ,,22901,AVAILABLE,2097,
1208 HOLMES AVE ,,22901,AVAILABLE,2114,
823 RIDGE ST ,,22902,NOT AVAILABLE,10942,
817 RIDGE ST ,,22902,NOT AVAILABLE,10843,
614 E HIGH ST ,,22902,AVAILABLE,6658,
815 E HIGH ST ,,22902,NOT AVAILABLE,6672,
910 E HIGH ST ,,22902,AVAILABLE,6716,
118 SUMMIT ST ,,22903,NOT AVAILABLE,9475,
999 GROVE ST ,,22903,AVAILABLE,,
1202 HOLMES AVE ,,22901,AVAILABLE,2212,
704 ELIZABETH AVE ,,22901,AVAILABLE,2229,
1114 HOLMES AVE ,,22901,AVAILABLE,2336,
1109 HOLMES AVE ,,22901,AVAILABLE,2353,
611 RUGBY RD ,102,22903,UNKNOWN STATE,2993,
611 RUGBY RD ,103,22903,UNKNOWN STATE,2993,
100 STADIUM RD ,2,22903,UNKNOWN STATE,6514,
106 MONTEBELLO CIR ,6,22903,UNKNOWN STATE,7605,
204 MONTEBELLO CIR ,2,22903,NOT AVAILABLE,0.192,
252 STRIBLING AVE ,B,22903,AVAILABLE,10936,
2000 JEFFERSON PARK AVE ,8,22903,AVAILABLE,,
64 UNIVERSITY WAY ,1,22903,NOT AVAILABLE,3473,
103 MORRIS PAUL CT ,B,22903,NOT AVAILABLE,9761,
113 CARROLLTON TER ,B,22903,NOT AVAILABLE,8295,
118 LONGWOOD DR ,B,22903,NOT AVAILABLE,13658,
68 UNIVERSITY WAY ,8A,22903,UNKNOWN STATE,3524,
939 HENRY AVE ,1,22903,AVAILABLE,3727,
10 UNIVERSITY CIR ,13,22903,UNKNOWN STATE,3336,
10 UNIVERSITY CIR ,14,22903,UNKNOWN STATE,3336,
10 UNIVERSITY CIR ,15,22903,UNKNOWN STATE,3336,
68 UNIVERSITY WAY ,3,22903,UNKNOWN STATE,3524,
68 UNIVERSITY WAY ,4A,22903,UNKNOWN STATE,3524,
902 COLEMAN ST ,A,22901,AVAILABLE,5078,
2112 JEFFERSON PARK AVE ,8,22903,NOT AVAILABLE,9006,
1205 KING ST ,,22903,AVAILABLE,7911,
1112 KING ST ,,22903,AVAILABLE,7920,
1122 E HIGH ST ,,22902,AVAILABLE,6605,
1142 E HIGH ST ,,22902,NOT AVAILABLE,6607,
1100 E HIGH ST ,,22902,AVAILABLE,6638,
1107 E JEFFERSON ST ,,22902,AVAILABLE,7389,
1002 E JEFFERSON ST ,,22902,AVAILABLE,7396,
1100 E JEFFERSON ST ,,22902,AVAILABLE,7600,
1108 E JEFFERSON ST ,,22902,AVAILABLE,7653,
601 HINTON AVE ,,22902,NOT AVAILABLE,8572,
609 PROSPECT AVE ,,22903,NOT AVAILABLE,9358,
634 PROSPECT AVE ,,22903,NOT AVAILABLE,9367,
703 ORANGEDALE AVE ,,22903,NOT AVAILABLE,9454,
610 250 BYP ,,22902,NOT AVAILABLE,,
616 250 BYP ,,22902,NOT AVAILABLE,,
953 RIVES ST ,,22902,NOT AVAILABLE,12895,
1867 WINSTON RD ,,22903,NOT AVAILABLE,1925,
1859 WINSTON RD ,,22903,AVAILABLE,1985,
200 LANKFORD AVE ,,22902,NOT AVAILABLE,10720,
171 BROOKWOOD DR ,,22902,NOT AVAILABLE,15039,
173 BROOKWOOD DR ,,22902,NOT AVAILABLE,15038,
1048 5TH ST SW ,,22902,NOT AVAILABLE,15099,
1050 5TH ST SW ,,22902,NOT AVAILABLE,15098,
1052 5TH ST SW ,,22902,NOT AVAILABLE,15097,
912 MONTICELLO AVE ,,22902,NOT AVAILABLE,10554,
229 LANKFORD AVE ,,22902,NOT AVAILABLE,10167,
1116 ST CHARLES CT ,,22901,NOT AVAILABLE,14030,
915 BOLLING AVE ,,22902,AVAILABLE,10806,
1008 TUFTON AVE ,,22902,NOT AVAILABLE,10808,
714 WEST ST ,,22903,AVAILABLE,5676,
521 ROUGEMONT AVE ,,22902,NOT AVAILABLE,12566,
104 SLATE PL ,,22902,NOT AVAILABLE,13060,
103 SLATE PL ,,22902,NOT AVAILABLE,13061,
633 HARRIS RD ,,22902,NOT AVAILABLE,13089,
107 LIDE PL ,,22902,NOT AVAILABLE,13211,
643 HARRIS RD ,,22902,NOT AVAILABLE,13216,
100 GRIMES PL ,,22902,NOT AVAILABLE,13311,
105 GRIMES PL ,,22902,NOT AVAILABLE,13314,
113 MAURY AVE ,,22903,NOT AVAILABLE,,
115 MAURY AVE ,,22903,NOT AVAILABLE,,
1628 OXFORD RD ,,22903,AVAILABLE,1877,
1626 OXFORD RD ,,22903,AVAILABLE,1889,
1633 MASON LN ,,22903,AVAILABLE,1928,
1614 OXFORD RD ,,22903,AVAILABLE,1935,
518 E MAIN ST ,,22902,AVAILABLE,,
520 E MAIN ST ,,22902,NOT AVAILABLE,,
924 HARRIS ST ,,22903,AVAILABLE,4512,
111 W MAIN ST ,,22902,AVAILABLE,,
1117 LITTLE HIGH ST ,,22902,AVAILABLE,7045,
501 2ND ST NE ,,22902,AVAILABLE,5883,
1200 E JEFFERSON ST ,,22902,AVAILABLE,7973,
27 UNIVERSITY CIR ,6,22903,NOT AVAILABLE,2945,
32 UNIVERSITY CIR ,101,22903,UNKNOWN STATE,2991,
32 UNIVERSITY CIR ,201,22903,UNKNOWN STATE,2991,
32 UNIVERSITY CIR ,202,22903,UNKNOWN STATE,2991,
204 DOUGLAS AVE ,,22902,AVAILABLE,STR BK 12 HADEN'S ADD",
250 W MAIN ST ,503,22902,AVAILABLE,7010,
250 W MAIN ST ,504,22902,AVAILABLE,7010,
250 W MAIN ST ,702,22902,AVAILABLE,7010,
250 W MAIN ST ,703,22902,AVAILABLE,7010,
900 1ST ST S ,D,22902,NOT AVAILABLE,,
904 1ST ST S ,B,22902,NOT AVAILABLE,,
515 W MAIN ST ,,22903,AVAILABLE,,
718 WEST ST ,,22903,AVAILABLE,5649,
1506 EARLY ST ,,22902,AVAILABLE,12480,
1162 5TH ST SW ,,22902,NOT AVAILABLE,13844,
111 DAVID TER ,,22903,AVAILABLE,8415,
730 5TH ST SW ,,22902,NOT AVAILABLE,9754,
709 RIDGE ST ,,22902,NOT AVAILABLE,9796,
932 5TH ST SW ,,22902,NOT AVAILABLE,10083,
1149 MILLMONT ST ,,22903,NOT AVAILABLE,1302,
1111 MILLMONT ST ,,22903,NOT AVAILABLE,1366,
210 6TH ST NW ,,22903,NOT AVAILABLE,6504,
212 6TH ST NW ,,22903,NOT AVAILABLE,6468,
123 4TH ST NW ,,22903,AVAILABLE,6763,
517 BROWN ST ,,22903,NOT AVAILABLE,6376,
1104 BLENHEIM AVE ,,22902,AVAILABLE,11764,
1202 MONTICELLO AVE ,,22902,NOT AVAILABLE,11771,
821 ALTAVISTA AVE ,,22902,AVAILABLE,11804,
1006 MONTROSE AVE ,,22902,AVAILABLE,11821,
1010 MONTROSE AVE ,,22902,AVAILABLE,11884,
808 ALTAVISTA AVE ,,22902,AVAILABLE,11890,
218 14TH ST NW ,106,22903,AVAILABLE,14120,
218 14TH ST NW ,107,22903,AVAILABLE,14120,
615 7 1/2 ST SW ,B,22903,NOT AVAILABLE,9091,
610 9TH ST SW ,A,22903,NOT AVAILABLE,,
610 9TH ST SW ,B,22903,NOT AVAILABLE,,
1114 JOHN ST ,E,22903,NOT AVAILABLE,5182,
1114 JOHN ST ,F,22903,NOT AVAILABLE,5182,
1120 JOHN ST ,B,22903,NOT AVAILABLE,,
1120 JOHN ST ,C,22903,NOT AVAILABLE,,
2537 WOODLAND DR ,,22903,AVAILABLE,12434,
2540 WOODLAND DR ,,22903,AVAILABLE,12448,
2544 WOODLAND DR ,,22903,AVAILABLE,12511,
112 STADIUM RD ,31,22903,NOT AVAILABLE,,
112 STADIUM RD ,39,22903,NOT AVAILABLE,,
110 STADIUM RD ,27,22903,UNKNOWN STATE,,
610 LYONS CT ,1,22902,AVAILABLE,4867,
619 BOLLING AVE ,B,22902,NOT AVAILABLE,9786,
122 DANBURY CT ,,22902,NOT AVAILABLE,12505,
218 W WATER ST ,400,22902,AVAILABLE,7075,
1215 E MARKET ST ,A,22902,AVAILABLE,8129,
908 1ST ST S ,B,22902,NOT AVAILABLE,,
912 1ST ST S ,B,22902,NOT AVAILABLE,,
1001 E MARKET ST ,6,22902,NOT AVAILABLE,7684,
1001 E MARKET ST ,7,22902,NOT AVAILABLE,7684,
1932 ARLINGTON BLVD ,3,22903,NOT AVAILABLE,1798,
1932 ARLINGTON BLVD ,4,22903,NOT AVAILABLE,1798,
1848 FENDALL AVE ,,22903,AVAILABLE,2316,
1900 EDGEWOOD LN ,,22903,AVAILABLE,2332,
1871 WAYSIDE PL ,,22903,AVAILABLE,2378,
1418 HAMPTON ST ,,22902,NOT AVAILABLE,12282,
905 RIVES ST ,,22902,NOT AVAILABLE,12387,
902 RAINIER RD ,,22903,NOT AVAILABLE,14419,
703 RAINIER RD ,,22903,NOT AVAILABLE,14531,
1224 PRESTON AVE ,B,22903,NOT AVAILABLE,2343,
1039 LOCUST AVE ,B,22901,AVAILABLE,3130,
786 PROSPECT AVE ,,22903,NOT AVAILABLE,17127,
1520 E MARKET ST ,201,22902,AVAILABLE,,
1000 ROSE HILL DR ,,22903,NOT AVAILABLE,17149,
1015 E MARKET ST ,,22902,AVAILABLE,7817,
1520 E MARKET ST ,202,22902,AVAILABLE,,
1520 E MARKET ST ,203,22902,AVAILABLE,,
2300 TARLETON DR ,,22901,AVAILABLE,294,
1400 MONTICELLO RD ,101,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,102,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,103,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,104,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,105,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,117,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,222,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,221,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,220,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,219,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,218,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,217,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,216,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,215,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,212,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,211,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,210,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,209,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,208,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,207,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,206,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,205,22902,NOT AVAILABLE,11678,
1400 MONTICELLO RD ,204,22902,NOT AVAILABLE,11678,
1109 MYRTLE ST ,A,22902,NOT AVAILABLE,0.161,
1403 MIDLAND ST ,,22902,AVAILABLE,15265,
1405 MIDLAND ST ,,22902,NOT AVAILABLE,15266,
230 HUNTLEY AVE ,,22903,NOT AVAILABLE,14295,
1411 MIDLAND ST ,,22902,NOT AVAILABLE,15262,
1413 MIDLAND ST ,,22902,NOT AVAILABLE,15261,
1504 MIDLAND ST ,,22902,NOT AVAILABLE,17091,
811 CABELL AVE ,,22903,AVAILABLE,3133,
620 PRESTON PL ,,22903,AVAILABLE,3176,
805 CABELL AVE ,,22903,AVAILABLE,0.305,
40 UNIVERSITY CIR ,,22903,AVAILABLE,0.385,
1301 KNOLL ST ,B,22902,NOT AVAILABLE,13385,
312 13TH ST NW ,11,22903,UNKNOWN STATE,5220,
619 HARRIS RD ,,22902,NOT AVAILABLE,13218,
101 LIDE PL ,,22902,NOT AVAILABLE,13315,
1622 OXFORD RD ,,22903,AVAILABLE,1898,
1631 MASON LN ,,22903,AVAILABLE,1943,
1205 LITTLE HIGH ST ,,22902,AVAILABLE,7274,
32 UNIVERSITY CIR ,102,22903,UNKNOWN STATE,2991,
142 BOLLINGWOOD RD ,B,22903,NOT AVAILABLE,4000,
1138 ROSE HILL DR ,200,22903,NOT AVAILABLE,3005,
721 ANDERSON ST ,,22903,NOT AVAILABLE,5697,
1008 ALTAVISTA AVE ,,22902,AVAILABLE,12517,
109 DAVID TER ,,22903,AVAILABLE,8446,
755 RIDGE ST ,,22902,NOT AVAILABLE,10136,
1500 EARLY ST ,,22902,AVAILABLE,12343,
515 BROWN ST ,,22903,NOT AVAILABLE,6381,
902 ELLIOTT AVE ,,22902,UNKNOWN STATE,11772,
919 ELLIOTT AVE ,,22902,AVAILABLE,11827,
218 14TH ST NW ,108,22903,AVAILABLE,14120,
1116 JOHN ST ,B,22903,NOT AVAILABLE,,
1120 JOHN ST ,D,22903,NOT AVAILABLE,,
317 MONTEBELLO CIR ,A,22903,NOT AVAILABLE,7046,
2116 MORRIS RD ,,22903,NOT AVAILABLE,3506,
345 10TH ST NW ,,22903,NOT AVAILABLE,5077,
1101 PAGE ST ,,22903,NOT AVAILABLE,5295,
403 PATON ST ,B,22903,NOT AVAILABLE,8255,
307 PATON ST ,B,22903,NOT AVAILABLE,8054,
526 VALLEY RD ,A,22903,NOT AVAILABLE,7676,
526 VALLEY RD ,B,22903,NOT AVAILABLE,7676,
832 CABELL AVE ,4,22903,NOT AVAILABLE,2863,
1149 ROSE HILL DR ,F,22903,NOT AVAILABLE,2841,
211 9TH ST NW ,,22903,NOT AVAILABLE,5693,
712 WEST ST ,,22903,AVAILABLE,5694,
900 PAGE ST ,,22903,NOT AVAILABLE,5737,
214 10TH ST NW ,,22903,AVAILABLE,5742,
1215 E MARKET ST ,B,22902,AVAILABLE,8129,
910 1ST ST S ,A,22902,NOT AVAILABLE,,
725 WALKER SQ ,1B,22903,UNKNOWN STATE,13933,
808 WINSTON TER ,,22903,AVAILABLE,2341,
904 RAINIER RD ,,22903,NOT AVAILABLE,14470,
900 PRESTON AVE ,,22903,AVAILABLE,4993,
2111 JEFFERSON PARK AVE ,32,22903,NOT AVAILABLE,8676,
109 CARROLLTON TER ,3,22903,NOT AVAILABLE,8259,
224 14TH ST NW ,301,22903,AVAILABLE,,
224 14TH ST NW ,506,22903,AVAILABLE,,
1528 CHERRY AVE ,A,22903,AVAILABLE,9866,
2306 DELLMEAD LN ,A,22901,NOT AVAILABLE,644,
2001 IVY RD ,,22903,AVAILABLE,3426,
2021 IVY RD ,C1,22903,UNKNOWN STATE,2972,
1129 PRESTON AVE ,10B,22903,NOT AVAILABLE,,
602 CABELL AVE ,9,22903,AVAILABLE,3631,
903 MONTROSE AVE ,B,22902,AVAILABLE,11279,
807 LOCUST AVE ,A,22902,AVAILABLE,5194,
2021 MICHIE DR ,D,22901,NOT AVAILABLE,,
2002 JEFFERSON PARK AVE ,19,22903,UNKNOWN STATE,,
108 NORTH BAKER ST ,B,22903,NOT AVAILABLE,8602,
106 MAYWOOD LN ,B,22903,AVAILABLE,,
915 SYCAMORE ST ,,22902,AVAILABLE,6099,
701 LOCUST AVE ,B,22902,AVAILABLE,5882,
868 ST CHARLES AVE ,B,22901,NOT AVAILABLE,4425,
163 CHANCELLOR ST ,5,22903,AVAILABLE,4569,
512 STEWART ST ,,22902,AVAILABLE,6808,
911 CHARLTON AVE ,,22903,NOT AVAILABLE,4229,
2320 PRICE AVE ,,22903,NOT AVAILABLE,8481,
129 GOODMAN ST ,,22902,AVAILABLE,8699,
931 RIVES ST ,,22902,NOT AVAILABLE,12645,
1522 RUTLEDGE AVE ,,22903,AVAILABLE,2196,
1512 RUGBY AVE ,,22903,AVAILABLE,2412,
900 RUGBY RD ,,22903,AVAILABLE,2736,
1835 UNIVERSITY CIR ,,22903,AVAILABLE,2792,
427 MOSELEY DR ,,22903,AVAILABLE,12496,
915 AVON ST ,,22902,AVAILABLE,10546,
116 SHASTA CT ,,22903,AVAILABLE,13777,
619 BOOKER ST ,,22903,NOT AVAILABLE,4471,
979 2ND ST SE ,309,22902,AVAILABLE,,
125 GOODMAN ST ,B,22902,AVAILABLE,8598,
2215 HYDRAULIC RD ,,22901,NOT AVAILABLE,279,
2301 SHELBY DR ,,22901,NOT AVAILABLE,374,
1708 ESSEX RD ,,22901,NOT AVAILABLE,551,
